,0,1,2,3,4
0,0.5962827080859302,0.5451667631845876,0.6467649490079875,0.6292557069464915,1.5841765635860747
1,0.13025082216906372,0.3680069799203654,-0.5361324302201217,-0.40293397876869996,1.5841765635860747
2,0.31288493962297026,0.8640543730601868,-0.04905703877325351,0.6615116346250913,-0.6312427686319991
3,-0.13425376172969816,0.7577585031016546,-0.6984908940357445,0.677639598464391,-0.6312427686319991
4,0.7474281845995085,1.0766461129772538,0.4844064851923648,-0.32229415957220064,-0.6312427686319991
5,-0.6695606577152876,-0.2697682398308344,-0.7680730928138687,1.4679098265900845,-0.6312427686319991
6,0.6592599899665875,0.5097348065317426,0.4844064851923648,-0.41906194260799984,-0.6312427686319991
7,2.1959056678546327,1.5726935061170753,1.7136919969392241,-0.06424673814340275,-0.6312427686319991
8,0.369564493315562,0.5097348065317426,0.4844064851923648,1.2582462966791863,-0.6312427686319991
9,0.3254803959991026,0.6160306764902761,0.06691329252362,-0.32229415957220064,-0.6312427686319991
10,0.10505990941680012,-0.128040413219456,0.298853955117367,-0.41906194260799984,-0.6312427686319991
11,1.3457123624657554,0.04911937004476612,0.9018996778611096,0.7179595080626407,-0.6312427686319991
12,-1.418990312095114,-1.155567156151945,-1.301536616779487,-0.41906194260799984,-0.6312427686319991
13,-0.1153605771655013,-0.5177919364007452,0.43801835267361555,1.8711089225725812,-0.6312427686319991
14,-1.9794881208329664,-2.3248217256958106,-1.301536616779487,0.80666330917879,1.5841765635860747
15,0.48292360070074664,0.7931904597544982,0.32204802137674204,6.459514634853393,-0.6312427686319991
16,0.21841901680198475,0.40343893657321034,-0.23460956884825046,1.532421681947284,-0.6312427686319991
17,0.16173946310939186,-0.09260845656661233,0.4148242864142405,-0.41906194260799984,1.5841765635860747
18,-1.1166993590679573,-0.7658156329706558,-1.092790020445115,0.16154475560679538,-0.6312427686319991
19,-1.4378834966593108,-0.8012475896235007,-1.6958357431888569,-0.41906194260799984,-0.6312427686319991
20,-0.839599318793064,-0.23433628317798952,-0.7912671590732437,-0.2739102680543011,-0.6312427686319991
21,0.8041077382921004,0.9349182863658767,0.9018996778611096,0.564743851589292,-0.6312427686319991
22,-1.1292948154440885,-0.6240878063592786,-1.719029809448232,-0.41906194260799984,1.5841765635860747
23,-2.0487631309016896,-1.8996382458616776,-2.1365230021169768,-0.3384221234115005,-0.6312427686319991
24,1.0056350403102048,0.7931904597544982,1.1570344067142315,-0.41906194260799984,-0.6312427686319991
25,0.7474281845995085,0.6160306764902761,1.5513335331236007,-0.41906194260799984,1.5841765635860747
26,-0.5750947348943021,-0.5532238930535894,-0.23460956884825046,-0.41906194260799984,-0.6312427686319991
27,-0.05868102347290954,0.3680069799203654,-0.11863923755137695,-0.12875859350060223,-0.6312427686319991
28,-0.03978783890871154,-0.6949517196649673,0.1828836238204935,-0.41906194260799984,1.5841765635860747
29,0.33177812418716823,0.04911937004476612,0.4148242864142405,-0.41906194260799984,-0.6312427686319991
30,0.09246445304066886,0.40343893657321034,0.22927175633924357,-0.41906194260799984,-0.6312427686319991
31,-1.576433516796758,-0.9784073728877228,-1.8350001407451053,-0.41906194260799984,-0.6312427686319991
32,0.4073508624439569,0.651462633143121,0.3452420876361171,-0.41906194260799984,-0.6312427686319991
33,0.4703281443246143,0.013687413391921189,0.06691329252362,-0.41906194260799984,-0.6312427686319991
34,-0.3105901509955402,-0.021744543260923736,-0.628908695257621,-0.37067805109010027,1.5841765635860747
35,-0.4239492583807237,-0.4469280230950565,-0.18822143632950122,-0.41906194260799984,-0.6312427686319991
36,0.8292986510443628,0.5805987198374325,1.0642581416767323,-0.41906194260799984,-0.6312427686319991
37,-0.9214697852379182,-0.23433628317798952,-1.533477279373234,-0.32229415957220064,1.5841765635860747
38,0.6529622617785219,0.3325750232675205,0.6235708827486133,-0.41906194260799984,-0.6312427686319991
39,-1.6394107986774153,-1.5453186793332334,-0.7448790265544946,-0.41906194260799984,-0.6312427686319991
40,0.8481918356085608,0.8640543730601868,0.43801835267361555,-0.22552637653640145,-0.6312427686319991
41,1.7424692383138989,1.6435574194227651,1.7600801294579742,-0.41906194260799984,1.5841765635860747
42,-0.31688787918360584,-1.4035908527218557,0.7859293465642361,-0.41906194260799984,1.5841765635860747
43,0.6592599899665875,0.1908471966561433,0.9714818766392338,-0.41906194260799984,-0.6312427686319991
44,0.2939917550587734,-0.09260845656661233,0.6003768164892384,-0.41906194260799984,-0.6312427686319991
45,-0.5624992785181697,-0.09260845656661233,-0.5129383639607475,0.16154475560679538,1.5841765635860747
46,-0.02089465434451466,-0.9075434595820336,0.06691329252362,-0.41906194260799984,-0.6312427686319991
47,0.09246445304066886,0.40343893657321034,0.1828836238204935,0.12928882792819563,-0.6312427686319991
48,0.11765536579293248,0.4743028498788989,0.1596895575611193,1.411461953152535,-0.6312427686319991
49,0.6088781644620614,0.1908471966561433,1.0410640754173581,-0.2900382318936009,-0.6312427686319991
50,1.1001009631311904,-0.021744543260923736,1.435363201826727,-0.41906194260799984,-0.6312427686319991
51,1.1001009631311904,1.0766461129772538,1.1338403404548565,-0.14488655733990213,-0.6312427686319991
52,-0.46173562750911745,0.1908471966561433,-0.8840434241107422,-0.41906194260799984,-0.6312427686319991
53,0.33177812418716823,0.5451667631845876,0.1828836238204935,-0.41906194260799984,-0.6312427686319991
54,-0.20982649998648792,-0.4469280230950565,0.13649549130174427,-0.41906194260799984,1.5841765635860747
55,-0.05238329528484391,0.15541524000329837,-0.28099770136700053,1.0647107306075878,-0.6312427686319991
56,0.5962827080859302,0.7577585031016546,0.5771827502298641,1.774341139536782,-0.6312427686319991
57,2.0258670067768576,1.9978769859512093,1.4121691355673536,-0.41906194260799984,-0.6312427686319991
58,-1.3371198456502587,-1.1201351994991,-1.4175069480763605,-0.22552637653640145,-0.6312427686319991
59,-0.7640265805362743,-0.19890432652514584,-0.7216849602951195,-0.41906194260799984,-0.6312427686319991
60,-1.274142563769601,-1.5098867226803891,-1.0000137554076158,-0.41906194260799984,1.5841765635860747
61,-0.505819724825578,-0.659519763012123,-0.09544517129200275,-0.41906194260799984,1.5841765635860747
62,-0.30429242280747343,-0.09260845656661233,0.06691329252362,-0.41906194260799984,-0.6312427686319991
63,-2.1054426845942817,-1.261863026110478,-1.9973586045607281,-0.1126306296613024,-0.6312427686319991
64,0.2625031141184441,-0.2697682398308344,0.4844064851923648,-0.41906194260799984,-0.6312427686319991
65,-1.3245243892741274,-0.9075434595820336,-1.8350001407451053,-0.05618275622375284,-0.6312427686319991
66,-1.3371198456502587,-0.8366795462763451,-1.4175069480763605,-0.41906194260799984,-0.6312427686319991
67,-0.6947515704675512,-1.0847032428462557,-0.2578036351076255,-0.41906194260799984,-0.6312427686319991
68,0.24360992955424723,0.5805987198374325,0.4148242864142405,-0.41099796068834993,-0.6312427686319991
69,1.4086896443464128,0.5097348065317426,1.5513335331236007,-0.41906194260799984,-0.6312427686319991
70,1.4590714698509388,1.430965679505698,1.435363201826727,-0.17714248501850186,-0.6312427686319991
71,-0.28539923824327657,-0.8012475896235007,-0.141833303810752,-0.41906194260799984,-0.6312427686319991
72,-0.2979946946194078,-0.48235997974790024,-0.373773966404499,1.5969335373044835,1.5841765635860747
